1  1  165.831  5.49728
1  2  228.984  3.74446
1  3  218.197  5.6163
1  4  220.029  5.78771
1  5  225.295  5.71742
1  6  187.694  5.65909
1  7  265.734  5.68358
1  8  232.344  5.58798
1  9  221.056  5.60993
1  10  215.606  5.56693
1  11  238.457  5.56761
1  12  228.042  5.47692
1  13  242.024  5.7475
1  14  249.259  5.62306
1  15  229.786  5.58345
1  16  257.847  5.73407
1  17  268.595  5.57524
1  18  223.734  5.49527
1  19  299.945  5.62859
1  20  270.244  5.55714
1  21  306.144  5.57812
1  22  240.242  5.55998
1  23  298.18  5.58772
1  24  286.092  5.64462
1  25  285.907  5.52708
1  26  297.987  5.60458
1  27  260.902  5.59427
1  28  281.223  5.54324
1  29  263.922  5.54251
1  30  295.086  5.54313
1  31  264.628  5.54322
1  32  302.948  5.57651
1  33  258.429  5.62352
1  34  274.22  5.53788
1  35  262.78  5.47565
1  36  258.014  5.61417
1  37  267.878  5.56108
1  38  272.344  5.60168
1  39  252.849  5.68195
1  40  255.575  5.70953
1  41  238.83  5.59377
1  42  229.634  5.65788
1  43  267.411  5.66813
1  44  265.012  5.52616
1  45  237.795  5.61494
1  46  212.625  5.60622
1  47  246.043  5.58247
1  48  217.334  5.47023
1  49  241.17  5.55316
1  50  230.849  5.53267
1  51  240.518  5.59732
1  52  237.259  5.63116
1  53  246.424  5.56034
1  54  256.367  5.68222
1  55  261.102  5.69014
1  56  268.166  5.58235
1  57  213.298  5.59067
1  58  265.102  5.52469
1  59  259.377  5.64719
1  60  250.321  5.6564
1  61  255.884  5.70899
1  62  234.172  5.61206
1  63  251.468  5.62071
1  64  243.627  5.67999
1  65  279.746  4.20819
1  66  308.894  2.19923
1  67  298.49  4.22528
1  68  273.356  4.21658
1  69  278.162  4.33206
1  70  305.128  4.20363
1  71  286.985  4.28118
1  72  312.595  4.21059
1  73  306.54  4.22546
1  74  299.822  4.28669
1  75  306.34  4.22425
1  76  316.585  4.29308
1  77  335.598  4.19031
1  78  331.558  4.22362
1  79  316.126  4.25527
1  80  305.229  4.23105
1  81  324.982  4.07109
1  82  311.225  4.25506
1  83  282.346  4.18616
1  84  324.998  4.25771
1  85  312.547  4.19204
1  86  338.437  4.10339
1  87  299.848  4.26794
1  88  338.575  4.16325
1  89  326.121  4.12176
1  90  299.728  4.28171
1  91  369.354  4.22491
1  92  321.867  4.26665
1  93  378.726  4.13601
1  94  334.606  4.18387
1  95  308.549  4.24539
1  96  361.532  4.09763
1  97  352.846  4.21659
1  98  344.439  4.23238
1  99  390.622  4.12131
1  100  385.141  4.29949
1  101  352.277  3.96654
1  102  368.548  4.18614
1  103  381.855  4.15948
1  104  333.668  4.2012
1  105  341.178  4.13449
1  106  332.849  4.16562
1  107  340.504  4.20787
1  108  362.849  4.18354
1  109  339.76  4.19711
1  110  350.221  4.15593
1  111  362.61  4.12592
1  112  354.619  4.12141
1  113  341.552  4.13146
1  114  326.9  4.24092
1  115  291.283  4.10742
1  116  329.794  4.13704
1  117  327.249  4.27946
1  118  389.328  4.02586
1  119  311.432  4.06839
1  120  320.336  4.13546
1  121  290.809  4.20205
1  122  323.508  4.19214
1  123  288.299  4.27875
1  124  339.083  4.20937
1  125  288.293  4.27704
1  126  310.518  4.25998
1  127  321.32  4.28271
1  128  306.735  4.2455
1  129  333.426  4.25223
1  130  376.386  2.11958
1  131  344.08  4.26768
1  132  327.952  4.14386
1  133  349.021  4.27766
1  134  326.937  4.3276
1  135  337.164  4.31349
